game_id,season,game_date,home_team_code,home_team,away_team_code,away_team,y_home_win,home_prior_games,away_prior_games,home_season_prior_games,away_season_prior_games,home_rest_days_capped14,away_rest_days_capped14,diff_rest_days_capped14,home_back_to_back,away_back_to_back,diff_back_to_back,home_long_break,away_long_break,diff_long_break,home_season_opener,away_season_opener,diff_season_opener,home_season_transition,away_season_transition,diff_season_transition,home_win_streak_before,away_win_streak_before,diff_win_streak_before,home_loss_streak_before,away_loss_streak_before,diff_loss_streak_before,home_elo_before,away_elo_before,diff_elo_before,home_elo_win_probability,away_elo_win_probability,diff_elo_win_probability,elo_difference,elo_home_win_probability,home_rolling_win_3,away_rolling_win_3,diff_rolling_win_3,home_rolling_score_margin_per40_3,away_rolling_score_margin_per40_3,diff_rolling_score_margin_per40_3,home_rolling_efg_pct_3,away_rolling_efg_pct_3,diff_rolling_efg_pct_3,home_rolling_tov_pct_3,away_rolling_tov_pct_3,diff_rolling_tov_pct_3,home_rolling_oreb_pct_3,away_rolling_oreb_pct_3,diff_rolling_oreb_pct_3,home_rolling_fta_rate_3,away_rolling_fta_rate_3,diff_rolling_fta_rate_3,home_rolling_offensive_rating_3,away_rolling_offensive_rating_3,diff_rolling_offensive_rating_3,home_rolling_defensive_rating_3,away_rolling_defensive_rating_3,diff_rolling_defensive_rating_3,home_rolling_win_5,away_rolling_win_5,diff_rolling_win_5,home_rolling_score_margin_per40_5,away_rolling_score_margin_per40_5,diff_rolling_score_margin_per40_5,home_rolling_efg_pct_5,away_rolling_efg_pct_5,diff_rolling_efg_pct_5,home_rolling_tov_pct_5,away_rolling_tov_pct_5,diff_rolling_tov_pct_5,home_rolling_oreb_pct_5,away_rolling_oreb_pct_5,diff_rolling_oreb_pct_5,home_rolling_fta_rate_5,away_rolling_fta_rate_5,diff_rolling_fta_rate_5,home_rolling_offensive_rating_5,away_rolling_offensive_rating_5,diff_rolling_offensive_rating_5,home_rolling_defensive_rating_5,away_rolling_defensive_rating_5,diff_rolling_defensive_rating_5,home_rolling_win_10,away_rolling_win_10,diff_rolling_win_10,home_rolling_score_margin_per40_10,away_rolling_score_margin_per40_10,diff_rolling_score_margin_per40_10,home_rolling_efg_pct_10,away_rolling_efg_pct_10,diff_rolling_efg_pct_10,home_rolling_tov_pct_10,away_rolling_tov_pct_10,diff_rolling_tov_pct_10,home_rolling_oreb_pct_10,away_rolling_oreb_pct_10,diff_rolling_oreb_pct_10,home_rolling_fta_rate_10,away_rolling_fta_rate_10,diff_rolling_fta_rate_10,home_rolling_offensive_rating_10,away_rolling_offensive_rating_10,diff_rolling_offensive_rating_10,home_rolling_defensive_rating_10,away_rolling_defensive_rating_10,diff_rolling_defensive_rating_10,split,train_end_date,validation_end_date
S35G01N107,2019-2020,2019-12-14,16,원주DB,70,안양KGC,0,344,344,20,20,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,3.0,0.0,3.0,1485.358088945518,1529.2322018969567,-43.87411295143875,0.5303651818213696,0.4696348181786304,0.060730363642739205,-43.87411295143875,0.5303651818213696,0.0,1.0,-1.0,-7.333333333333333,11.0,-18.333333333333332,0.5170241042017018,0.5202967065126854,-0.0032726023109836966,0.19570445796482752,0.123596129230006,0.07210832873482152,0.3220862686936101,0.29362384455763063,0.02846242413597949,0.29330158910114684,0.19544809887215508,0.09785349022899176,98.03333333333335,106.86666666666666,-8.833333333333314,109.1666666666667,92.2666666666667,16.900000000000006,0.4,1.0,-0.6,0.9999999999999986,12.0,-11.000000000000002,0.5431218877862092,0.49646298985837073,0.04665889792783845,0.18444299058490957,0.10596189884261134,0.07848109174229823,0.3280682239525399,0.3273938189297003,0.0006744050228395526,0.2853348589573131,0.1771606001998427,0.10817425875747039,105.72,108.7,-2.980000000000004,104.66,92.52000000000001,12.139999999999986,0.4,0.8,-0.4,-0.09999999999999928,6.4,-6.5,0.5015002629585454,0.4888088374483802,0.012691425510165222,0.17321619863212684,0.13059519402749029,0.04262100460463655,0.31913290191765775,0.30281755819850203,0.016315343719155717,0.27466844688354736,0.23623553085255017,0.03843291603099719,101.13000000000001,103.17999999999999,-2.049999999999983,101.17,94.41999999999999,6.750000000000014,train,2021-04-06,2023-03-29
S35G01N108,2019-2020,2019-12-15,65,인천전자랜드,35,서울삼성,1,345,346,21,22,2.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,1524.026962154614,1406.625006299076,117.40195585553806,0.7407729906580295,0.2592270093419705,0.48154598131605897,117.40195585553806,0.7407729906580295,0.3333333333333333,0.3333333333333333,0.0,-0.6666666666666666,0.6666666666666666,-1.3333333333333333,0.5150191570881227,0.5268876207199297,-0.011868463631806936,0.12168301994014595,0.12068855141843482,0.000994468521711131,0.2820175438596491,0.25882352941176484,0.02319401444788427,0.11143428285857049,0.16805677494878535,-0.05662249209021486,105.83333333333337,107.60000000000001,-1.7666666666666373,106.5,103.40000000000003,3.099999999999966,0.4,0.2,0.2,-1.6,-4.8,3.1999999999999997,0.4980128437805389,0.5370598265303185,-0.03904698274977958,0.10418705402141762,0.14531958884778406,-0.041132534826366446,0.3036699857752489,0.26438502673796793,0.039284959037280964,0.13744086661122878,0.22936890103484503,-0.09192803442361624,107.08,108.0,-0.9200000000000017,109.9,110.74000000000001,-0.8400000000000034,0.3,0.4,-0.10000000000000003,-1.4,-2.5999999999999988,1.1999999999999988,0.483020795198121,0.5038785480173497,-0.020857752819228637,0.11457073740198631,0.13735041249862184,-0.022779675096635532,0.29281696632215953,0.2423255180904033,0.05049144823175622,0.15534555938726222,0.22762793576424234,-0.07228237637698012,102.45,102.2,0.25,104.37,105.17,-0.7999999999999972,train,2021-04-06,2023-03-29
S35G01N109,2019-2020,2019-12-15,10,울산현대모비스,60,전주KCC,0,345,346,21,22,2.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.0,0.0,4.0,1530.4053074326757,1517.1868415417282,13.218465890947527,0.6107014498378808,0.38929855016211923,0.22140289967576154,13.218465890947527,0.6107014498378808,0.0,0.6666666666666666,-0.6666666666666666,-9.666666666666666,3.0,-12.666666666666666,0.42426884529415343,0.5359788768107951,-0.11171003151664172,0.11748445033562555,0.15008245667186548,-0.03259800633623994,0.30263504611330716,0.24500000000000008,0.05763504611330708,0.17858977132176337,0.263918594139307,-0.08532882281754364,91.30000000000003,106.26666666666671,-14.966666666666683,99.10000000000002,105.60000000000002,-6.5,0.2,0.6,-0.39999999999999997,-9.4,-0.4000000000000014,-8.999999999999998,0.43990088563082475,0.5032774669315476,-0.06337658130072288,0.12150321783518883,0.15204423114342755,-0.030541013308238718,0.26999566181432566,0.22352439024390244,0.04647127157042322,0.18120538504130165,0.26020438109440713,-0.07899899605310548,92.03999999999999,100.19999999999999,-8.159999999999997,102.25999999999999,102.62,-0.36000000000001364,0.4,0.4,0.0,-3.0,-3.6444444444444435,0.6444444444444435,0.49253690694193797,0.4879214645542783,0.004615442387659652,0.11933073742404969,0.1569852624650641,-0.03765452504101442,0.2947140770868237,0.26911868405738754,0.025595393029436142,0.18693993597824182,0.2486157833533837,-0.06167584737514187,103.62,97.96,5.660000000000011,105.58,103.44000000000001,2.1399999999999864,train,2021-04-06,2023-03-29
S35G01N110,2019-2020,2019-12-15,30,고양오리온,16,원주DB,0,345,345,21,21,2.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,-2.0,1454.3737751653096,1474.7507853090906,-20.377010143781035,0.5638668555795875,0.4361331444204125,0.12773371115917498,-20.377010143781035,0.5638668555795875,0.3333333333333333,0.0,0.3333333333333333,-8.333333333333334,-8.296296296296296,-0.03703703703703809,0.49183801273353506,0.4764970386746363,0.015340974058898782,0.1492332735272736,0.20666756522265603,-0.05743429169538242,0.37344322344322345,0.3153345807716297,0.05810864267159377,0.2262881397209756,0.3501391959387537,-0.12385105621777809,105.23333333333333,90.66666666666667,14.566666666666663,113.13333333333334,103.23333333333336,9.899999999999977,0.4,0.2,0.2,-2.6,-4.177777777777779,1.5777777777777788,0.4748170933544068,0.5271088158907842,-0.05229172253637737,0.1356748631374703,0.19595573580926484,-0.06028087267179455,0.3859401317552794,0.343372049909029,0.04256808184625044,0.19082050288020438,0.32160936876123464,-0.13078886588103025,104.42,102.92,1.5,106.46,107.3,-0.8400000000000034,0.4,0.4,0.0,-4.21111111111111,-0.18888888888888822,-4.022222222222222,0.48182551715513383,0.5131882971465797,-0.03136277999144582,0.14849433474975796,0.17492495234034539,-0.02643061759058743,0.31436272550559347,0.31186546005719257,0.0024972654484008983,0.23766839399171777,0.28710434431944476,-0.04943595032772699,100.99000000000001,102.11,-1.1199999999999903,106.87,102.49000000000001,4.3799999999999955,train,2021-04-06,2023-03-29
S35G01N111,2019-2020,2019-12-15,55,서울SK,70,안양KGC,1,345,345,21,21,2.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,-5.0,0.0,0.0,0.0,1555.4407527966705,1539.839505533384,15.601247263286496,0.6139574610309988,0.3860425389690012,0.2279149220619976,15.601247263286496,0.6139574610309988,0.6666666666666666,1.0,-0.33333333333333337,3.6666666666666665,9.962962962962964,-6.296296296296298,0.5156662209533448,0.5030337369241344,0.012632484029210356,0.12414251645533081,0.14242874817994594,-0.018286231724615132,0.38273554402586646,0.3136629452418926,0.06907259878397387,0.1814414609759918,0.16503664985605493,0.016404811119936857,109.76666666666667,103.33333333333331,6.433333333333351,106.3,91.33333333333337,14.966666666666626,0.6,1.0,-0.4,1.0,13.577777777777778,-12.577777777777778,0.5018539450262193,0.5216904923861767,-0.019836547359957435,0.1274018371778353,0.11246382876859669,0.014938008409238604,0.3193849161591097,0.32273749963923465,-0.00335258348012496,0.1779247056454241,0.1499951131759128,0.027929592469511294,104.7,110.66000000000001,-5.960000000000008,102.36,92.76,9.599999999999994,0.7,0.8,-0.10000000000000009,5.944444444444445,6.388888888888888,-0.44444444444444375,0.4954726983600269,0.48438863993324804,0.011084058426778842,0.10933019176027017,0.13545394736077448,-0.02612375560050431,0.3055005388876356,0.30305679264826274,0.0024437462393728793,0.17566455192252844,0.22142189593697195,-0.04575734401444351,105.22999999999999,101.47999999999999,3.75,96.67999999999999,92.87,3.809999999999988,train,2021-04-06,2023-03-29
S35G01N112,2019-2020,2019-12-17,70,안양KGC,06,부산KT,1,346,346,22,22,2.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.0,1.0,0.0,1.0,1532.118654754004,1524.3420255334458,7.776629220558107,0.6032286049643145,0.3967713950356855,0.20645720992862904,7.776629220558107,0.6032286049643145,0.6666666666666666,1.0,-0.33333333333333337,6.62962962962963,8.333333333333334,-1.7037037037037042,0.5279858991897296,0.5435281942551368,-0.015542295065407163,0.11959491312988084,0.14917950351845596,-0.029584590388575124,0.26479076479076474,0.27127234993614313,-0.006481585145378388,0.15661720860079278,0.13371103125760095,0.022906177343191836,107.63333333333333,106.5333333333333,1.1000000000000227,98.7666666666667,97.16666666666667,1.6000000000000227,0.8,1.0,-0.19999999999999996,7.377777777777777,10.2,-2.822222222222222,0.517204857539096,0.5623542902904557,-0.04514943275135974,0.12622958604585338,0.14544121458211015,-0.01921162853625677,0.2683820989423706,0.3098222334910975,-0.041440134548726915,0.17594506683670982,0.14786731139525325,0.028077755441456576,104.52000000000001,112.62,-8.099999999999994,95.42,101.74,-6.319999999999993,0.7,0.8,-0.10000000000000009,4.188888888888888,3.7,0.48888888888888804,0.4803191610250595,0.5198505976919198,-0.039531436666860265,0.12652422550752485,0.1378331254830609,-0.011308899975536052,0.28498956575750645,0.3242621729235597,-0.03927260716605324,0.20293554357965188,0.17195294385775983,0.030982599721892046,100.8,107.74000000000001,-6.940000000000012,95.36,104.67999999999999,-9.319999999999993,train,2021-04-06,2023-03-29
S35G01N113,2019-2020,2019-12-18,10,울산현대모비스,30,고양오리온,1,346,346,22,22,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1518.191278435918,1443.0964380537177,75.09484038220035,0.6913526606249049,0.30864733937509514,0.3827053212498097,75.09484038220035,0.6913526606249049,0.0,0.0,0.0,-8.666666666666666,-14.0,5.333333333333334,0.4584629541151279,0.47719154808707037,-0.018728593971942487,0.13421973980229127,0.14795434850638448,-0.01373460870409321,0.31515151515151535,0.3758241758241758,-0.06067266067266047,0.16311160658986731,0.17174268517552108,-0.008631078585653762,94.96666666666668,102.50000000000001,-7.533333333333331,103.23333333333335,121.53333333333335,-18.299999999999997,0.0,0.2,-0.2,-12.2,-7.2,-4.999999999999999,0.42535495797014294,0.4693019418392552,-0.04394698386911228,0.13573632943662503,0.14627837069378175,-0.010542041257156715,0.3177229345415984,0.3869927633342267,-0.06926982879262833,0.18302687866607398,0.1978508059105074,-0.014823927244433432,89.94000000000001,101.62,-11.679999999999993,104.32000000000001,109.96,-5.639999999999986,0.3,0.3,0.0,-3.5,-5.91111111111111,2.4111111111111097,0.4755465142936505,0.48788612321573976,-0.01233960892208924,0.13034812371789498,0.14817100905431374,-0.017822885336418764,0.2856231679959146,0.3287216998645678,-0.0430985318686532,0.19074110556888507,0.22403203035535416,-0.033290924786469084,98.41999999999999,102.46,-4.040000000000006,101.76,110.37,-8.61,train,2021-04-06,2023-03-29
S35G01N114,2019-2020,2019-12-19,50,창원LG,55,서울SK,0,346,346,22,22,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,1.0,0.0,1.0,1473.0090382340056,1563.1616035760505,-90.15256534204491,0.46386565366681626,0.5361343463331838,-0.07226869266636754,-90.15256534204491,0.46386565366681626,0.6666666666666666,0.6666666666666666,0.0,3.0,3.0,0.0,0.44423831317424006,0.5274708342504955,-0.0832325210762554,0.09453734096531478,0.13541472962976617,-0.04087738866445138,0.3805142938647432,0.3103341103341102,0.07018018353063304,0.2504158948094874,0.2661090322107272,-0.015693137401239787,104.5666666666667,106.66666666666667,-2.099999999999966,100.00000000000004,102.8,-2.7999999999999545,0.6,0.8,-0.20000000000000007,0.6000000000000003,3.6,-3.0,0.4345500581652598,0.5116374948097691,-0.07708743664450923,0.10563703909645361,0.13534600950053063,-0.029708970404077023,0.36323765433303035,0.3393849161591097,0.02385273817392064,0.21441215288215737,0.21711662483734329,-0.0027044719551859164,99.12,105.6,-6.47999999999999,99.7,100.8,-1.0999999999999943,0.5,0.7,-0.19999999999999996,0.11111111111111116,4.7444444444444445,-4.633333333333333,0.46219584773601524,0.5034807197504011,-0.041284872014385854,0.1258900528970273,0.12322351502167014,0.0026665378753571445,0.34867504760983237,0.30792478131187806,0.04075026629795431,0.2352381911333353,0.19101214550541612,0.04422604562791918,101.16,104.64000000000001,-3.480000000000018,101.92,97.4,4.519999999999996,train,2021-04-06,2023-03-29
S35G01N115,2019-2020,2019-12-20,60,전주KCC,06,부산KT,1,347,347,23,23,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,-1.0,1529.4008705384858,1516.4065976327322,12.994272905753633,0.6103945819495137,0.3896054180504863,0.22078916389902736,12.994272905753633,0.6103945819495137,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,0.46539857991470873,0.5194774570835694,-0.05407887716886067,0.14368343427735134,0.18194928521419004,-0.03826585093683871,0.2995098039215687,0.2789351851851853,0.020574618736383388,0.2077782432621141,0.20026238617070533,0.007515857091408784,99.90000000000005,101.49999999999999,-1.5999999999999375,102.1666666666667,100.0,2.1666666666667,0.8,0.8,0.0,2.7999999999999985,4.8,-2.0000000000000013,0.49250823616231687,0.5425443487699878,-0.050036112607670935,0.15242528513877868,0.1607235185909854,-0.008298233452206732,0.2507302725968436,0.31178301780482304,-0.06105274520797943,0.22652017056809134,0.1658497675356041,0.06067040303248725,99.5,107.9,-8.400000000000006,97.86000000000001,103.1,-5.239999999999981,0.5,0.8,-0.30000000000000004,-2.999999999999999,4.4,-7.3999999999999995,0.4832614868508222,0.521281097017156,-0.03801961016633376,0.15479057210216277,0.14185770498660072,0.012932867115562047,0.269892677865437,0.33032277898416573,-0.06043010111872871,0.2512244790055576,0.18639288987665323,0.06483158912890438,98.27,107.97999999999999,-9.709999999999994,103.27000000000001,103.78000000000002,-0.5100000000000051,train,2021-04-06,2023-03-29
S35G01N116,2019-2020,2019-12-20,30,고양오리온,35,서울삼성,0,347,347,23,23,2.0,5.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1436.923491266216,1401.4404661122364,35.4830251539795,0.6407053303496835,0.35929466965031653,0.28141066069936693,35.4830251539795,0.6407053303496835,0.0,0.3333333333333333,-0.3333333333333333,-14.666666666666666,-1.0,-13.666666666666666,0.4622342831298054,0.575230810431748,-0.11299652730194254,0.12262337447725324,0.14954858027846368,-0.02692520580121044,0.3623136553369111,0.24000000000000007,0.12231365533691105,0.198665762098598,0.23151307833750212,-0.032847316238904134,102.96666666666668,111.13333333333333,-8.166666666666643,123.33333333333333,110.13333333333337,13.19999999999996,0.2,0.2,0.0,-10.4,-3.8,-6.6000000000000005,0.4769209894583029,0.5537756284171109,-0.07685463895880801,0.1365567700678055,0.13849451736754015,-0.0019377472997346434,0.3645310503450038,0.22171836007130125,0.14281269027370258,0.22213652019622168,0.24416842933673183,-0.022031909140510147,103.7,109.12,-5.420000000000002,116.85999999999999,111.4,5.4599999999999795,0.3,0.3,0.0,-6.01111111111111,-4.399999999999999,-1.6111111111111116,0.4848159477771434,0.5192676989607459,-0.0344517511836025,0.1343896506289805,0.13732308934424373,-0.00293343871526322,0.342287591337436,0.2324505180904033,0.10983707324703273,0.22096185491675766,0.23971519991518572,-0.018753344998428068,104.0,104.5,-0.5,112.50999999999999,109.87,2.6399999999999864,train,2021-04-06,2023-03-29
S35G01N117,2019-2020,2019-12-21,16,원주DB,50,창원LG,1,346,347,22,23,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,-2.0,1486.0281224206824,1463.7317251606694,22.29639726001301,0.6230509952781066,0.3769490047218934,0.24610199055621318,22.29639726001301,0.6230509952781066,0.3333333333333333,0.3333333333333333,0.0,-4.296296296296297,-5.0,0.7037037037037033,0.5061353726607963,0.4271230612763795,0.07901231138441683,0.16385294796578073,0.07778542067939441,0.08606752728638632,0.3495226149596638,0.3574624782792679,-0.007939863319604112,0.32624573726268635,0.2515891177218408,0.07465661954084557,104.56666666666666,105.0666666666667,-0.5000000000000426,111.33333333333337,109.83333333333337,1.5,0.2,0.4,-0.2,-4.377777777777779,-4.0,-0.3777777777777791,0.502031279337838,0.44447660174278614,0.05755467759505184,0.17239502749997082,0.0999759393748976,0.07241908812507322,0.34089636467472306,0.3517581887219467,-0.010861824047223634,0.2971521246318593,0.2253313508174363,0.071820773814423,101.22,101.86,-0.6400000000000006,107.35999999999999,108.5,-1.1400000000000148,0.5,0.4,0.09999999999999998,1.4111111111111119,-3.088888888888889,4.500000000000001,0.5159650464986715,0.4490442145973607,0.06692083190131076,0.16791575507993278,0.12349426947584859,0.044421485604084196,0.32289706411205243,0.3539604598719888,-0.031063395759936385,0.30328353721096646,0.2345027379643974,0.06878079924656905,104.92999999999999,100.37,4.559999999999988,102.66000000000001,104.87,-2.2099999999999937,train,2021-04-06,2023-03-29
S35G01N118,2019-2020,2019-12-21,10,울산현대모비스,55,서울SK,0,347,347,23,23,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-2.0,0.0,0.0,0.0,1524.36422522342,1572.4389166493868,-48.074691425966876,0.524338227327517,0.475661772672483,0.04867645465503401,-48.074691425966876,0.524338227327517,0.3333333333333333,1.0,-0.6666666666666667,1.0,14.333333333333334,-13.333333333333334,0.47528045034438876,0.5844795532310454,-0.10919910288665663,0.13128195400131917,0.1414426470542976,-0.010160693052978426,0.37282502443792787,0.33383838383838366,0.03898664059954421,0.205645543241451,0.3076918625259519,-0.10204631928450086,102.83333333333336,120.30000000000001,-17.466666666666654,99.33333333333333,102.13333333333333,-2.799999999999997,0.2,0.8,-0.6000000000000001,-2.6,7.4,-10.0,0.46291798318022703,0.5295789899343627,-0.06666100675413567,0.12540488077010575,0.12608600086933902,-0.0006811200992332678,0.3252760423307408,0.36630799308218664,-0.041031950751445834,0.19865713076691432,0.24602236698252203,-0.0473652362156077,99.16,113.02000000000001,-13.860000000000014,98.46,103.83999999999999,-5.3799999999999955,0.3,0.7,-0.39999999999999997,-2.4,6.4,-8.8,0.4836686862393519,0.5095443744056051,-0.025875688166253186,0.12850244324917567,0.12156349446817316,0.006938948781002513,0.29610703896365653,0.3245914479785448,-0.028484409014888246,0.19888590194897557,0.19959089070387964,-0.0007049887549040734,100.68,107.8,-7.11999999999999,102.46000000000001,98.16999999999999,4.2900000000000205,train,2021-04-06,2023-03-29
S35G01N119,2019-2020,2019-12-21,70,안양KGC,65,인천전자랜드,1,347,346,23,22,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,1540.0540826547176,1529.2115023414535,10.84258031326408,0.6074450013749695,0.3925549986250305,0.21489000274993897,10.84258031326408,0.6074450013749695,0.6666666666666666,0.6666666666666666,0.0,5.962962962962963,4.333333333333333,1.6296296296296298,0.5038735515479701,0.5526535656902732,-0.04878001414230315,0.11227071397587601,0.14014750910684273,-0.02787679513096672,0.2696216826651609,0.30258620689655175,-0.032964524231390846,0.20590178729713618,0.1625485106908909,0.04335327660624527,104.39999999999998,109.93333333333335,-5.533333333333374,98.10000000000002,104.43333333333334,-6.333333333333314,0.8,0.6,0.20000000000000007,7.777777777777777,2.4,5.377777777777776,0.5006560009902394,0.5495408573628818,-0.048884856372642393,0.1214196034109664,0.1308960423367525,-0.009476438925786104,0.2863344131078685,0.32522170991317995,-0.038887296805311444,0.19465608554772856,0.12997057798644102,0.06468550756128755,103.85999999999999,112.02000000000001,-8.160000000000025,94.97999999999999,109.0,-14.02000000000001,0.8,0.4,0.4,6.588888888888889,1.1,5.488888888888889,0.48805871876461715,0.5004649639326123,-0.012406245167995156,0.11360275784124392,0.1243134370076221,-0.010710679166378176,0.2940578887388729,0.3185928283911251,-0.02453493965225223,0.22324676389087217,0.1594646660870141,0.06378209780385807,104.53,105.45,-0.9200000000000017,96.06,104.09,-8.030000000000001,train,2021-04-06,2023-03-29
S35G01N120,2019-2020,2019-12-22,30,고양오리온,60,전주KCC,0,348,348,24,24,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,0.0,5.0,1424.1093846592223,1537.1929788994955,-113.08359424027321,0.4312405775101343,0.5687594224898658,-0.1375188449797315,-113.08359424027321,0.4312405775101343,0.0,1.0,-1.0,-12.0,3.6666666666666665,-15.666666666666666,0.4670087976539588,0.48666676460794084,-0.01965796695398203,0.1420657547829006,0.1243052296182358,0.017760525164664795,0.36744186046511634,0.27757997936016515,0.08986188110495119,0.21383186705767357,0.18405907817672507,0.029772788880948503,101.06666666666668,102.20000000000005,-1.1333333333333684,118.73333333333333,98.70000000000003,20.033333333333303,0.0,0.8,-0.8,-13.8,2.3999999999999986,-16.2,0.46803535895976917,0.5122886835525404,-0.04425332459277126,0.14519361816953658,0.144623718932798,0.0005698992367385858,0.36595962177357527,0.24854798761609911,0.11741163415747616,0.19498109497628033,0.24540998001299608,-0.05042888503671575,101.06,103.51999999999998,-2.4599999999999795,120.43999999999998,102.84,17.59999999999998,0.2,0.6,-0.39999999999999997,-6.999999999999998,-2.499999999999999,-4.499999999999999,0.48848710810453866,0.4867745587462472,0.0017125493582914597,0.14315614650192315,0.1530423151704458,-0.009886168668522655,0.3600653691152138,0.25858400076728627,0.10148136834792754,0.20461616401642063,0.2594761129924857,-0.054859948976065054,103.79,98.5,5.290000000000006,113.00999999999999,103.26000000000002,9.749999999999972,train,2021-04-06,2023-03-29
S35G01N121,2019-2020,2019-12-22,16,원주DB,06,부산KT,1,347,348,23,24,1.0,2.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,-2.0,1493.5671025151203,1508.6144892717225,-15.047386756602236,0.571396314163683,0.428603685836317,0.14279262832736594,-15.047386756602236,0.571396314163683,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.7037037037037037,-4.666666666666667,8.37037037037037,0.5141391391391391,0.4988425364486488,0.015296602690490324,0.14293907831532274,0.15134407910755124,-0.0084050007922285,0.3238521168753727,0.2452651515151516,0.07858696536022108,0.34639639639639636,0.20863179454011369,0.13776460185628267,110.26666666666667,100.69999999999999,9.566666666666677,104.30000000000003,104.40000000000002,-0.09999999999999432,0.4,0.6,-0.19999999999999996,-0.9777777777777793,2.0,-2.977777777777779,0.497159484466043,0.528648244873884,-0.03148876040784093,0.16871921000338433,0.1548688569547392,0.013850353048645125,0.3230469023091317,0.2536725008707767,0.069374401438355,0.33458802206775673,0.15701859870443527,0.17756942336332146,101.88000000000001,103.08,-1.1999999999999886,103.74000000000001,100.78,2.960000000000008,0.5,0.7,-0.19999999999999996,2.1111111111111116,3.0,-0.8888888888888884,0.5215586538046075,0.5227482784843375,-0.0011896246797299392,0.1660177440644032,0.13801881408166408,0.027998929982739118,0.3128970641120525,0.29832634404655434,0.014570720065498144,0.33565796643471074,0.17199134547510883,0.1636666209596019,106.62,107.34,-0.7199999999999989,103.13,104.55999999999999,-1.4299999999999926,train,2021-04-06,2023-03-29
