game_id,team,season,win,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14
S23G01N238,부산KT,2013-2014,1,-1.6740621617265363,0.15128550309935657,-0.6566302559956317,-0.3047708974772019,-0.14070340599793432,0.2642131457108358,2.0931614899543582,0.5988128586023871,-0.44228194205330085,-2.0071574786439808,-0.635387537382184,0.07856650085116125,0.47574306420675,-0.2159865459561989
S23G01N244,부산KT,2013-2014,0,-3.8956037464592224,1.8954123216249492,-0.0318761854057149,1.562964271911622,0.18016336244662268,-2.4857585987706097,0.7633409724320736,-0.1474879023476529,-1.0812275572897967,0.6530234414610787,-0.24459410944899113,-0.8873153729632616,-0.14173307967515883,0.2930693062669781
S23G01N248,부산KT,2013-2014,0,-2.86969342423766,1.2540636126045805,-0.01718037053436595,-0.4843834321161738,-2.454453457210502,0.8900071274282653,-1.2513860558658125,0.29014237569096785,0.01853821834830595,-0.7814504440349536,-0.7432420677274187,0.14782362928970816,-0.23273389619859827,0.24564925792179668
S23G01N253,부산KT,2013-2014,0,-1.306458861963936,1.4404456636562535,0.07859216463633797,0.06575244789250038,-1.52345198881933,-1.6317556751331599,0.3398401021944606,-0.5750164796744553,-0.07673862572497987,-0.5270762704877867,-1.374419978083116,0.3441583539624459,0.051216854325321436,-0.02829624035332138
S23G01N255,부산KT,2013-2014,1,-1.8376004732111868,-2.346770305439544,-0.22117184721579067,1.5475766639109578,-0.9675094053908736,1.2510253364898947,-1.1829539618278873,1.1534324616288905,0.5045597177700605,-1.3446593129740436,-0.9871260529902924,-0.3479836877096024,0.0492582114766666,-0.1481469553527936
S23G01N261,부산KT,2013-2014,1,0.45821275483589713,1.9078324925709886,-0.028558793341676814,0.033514269567969344,-2.231350143473772,1.0518281645318321,-1.0515360855568325,0.6137274457331428,-1.2026829006379407,-1.8243765035887323,-1.3658603943548302,0.3706949032254709,-0.14862826132265797,-0.1569174799473231
S23G01N269,부산KT,2013-2014,0,-0.1458112773700432,3.520029740329861,-0.3035568809517042,0.2574858751554166,-1.4571778999661946,1.0236311128606255,-0.897494435086698,-0.7649074017548531,-0.5511760922446134,-0.20232297634279406,-0.24193644632625155,-0.4935277127607982,-0.41093154558230555,0.051784742756570884
S25G01N2,부산KT,2014-2015,1,0.6040014074586709,0.2920737233896957,-0.8894461539443218,0.3463952356067875,-1.4271465490837276,-0.673642264800197,-0.3657126780257993,0.9273833266258174,-0.5472303652960204,-0.6375310749588341,-0.38042866950585275,-0.7562505096276603,-0.9875785148965613,0.1783490004952015
S25G01N6,부산KT,2014-2015,0,-2.832355083447216,-1.486644538893528,-1.67664512623117,-0.5839786649082807,-0.9254660716909417,0.7185657752832135,-0.7586381798247347,0.6013748202944005,-0.040245452209619934,0.4798841415359287,0.13443167569761194,-0.5660921264276843,0.3576699748564795,-0.1605065064730914
S25G01N13,부산KT,2014-2015,1,0.9073224825484819,-0.7516243956612123,0.4829287090348987,-0.02840561007020878,0.4036484363664695,1.888510595454329,-0.6580801770666004,-1.1595025498878697,-0.9883354147832625,-1.2398092518870505,-0.4415502444094344,-0.07624009394219511,-0.15344431603859196,0.2842829937159044
S25G01N17,부산KT,2014-2015,1,0.1890375566618312,-2.2105387871210733,-1.4528201848180762,-0.8411234959387406,-0.5924405898120764,0.45041091987730025,-0.15748873497982993,-0.677926762280819,0.8768212999476006,0.4804092560717519,-0.6250414183955666,0.038365067338797285,-0.14017984794651397,0.09907271575193091
S25G01N20,부산KT,2014-2015,0,-3.825652551429338,0.26429858398475775,-1.1405263569968542,0.7090298020566869,-1.4091118663997013,1.391106726954622,-0.58304076835498,-1.30908669456959,-0.3180785507669915,-0.5519013924900985,-0.43841896739841363,-0.28017973739566887,0.02555064148056742,-0.0620027395048159
S25G01N25,부산KT,2014-2015,0,-0.6709430161911609,-0.049320160033205496,-0.2550536540543601,0.05626758107914081,0.002557289228793982,1.3528946525999568,-0.02250279931009005,1.5022833358518677,-0.9360277670137409,0.50702321245297,0.16261039762452922,0.012327698709126285,0.11463450270890636,-0.13720089563265506
S25G01N32,부산KT,2014-2015,0,-1.992131466809422,2.251004516816587,-0.28715910387593735,1.5722113296115419,-1.761427922613232,-1.5041090619403785,-1.0304400741743749,0.3091534756031396,-1.1822588873825148,0.4622462296088362,-0.7672538541422363,0.21696969929267368,0.02738377711240932,0.203733024960424
S25G01N39,부산KT,2014-2015,0,-1.2551760905065528,-0.35505881377411835,-0.14858015843740194,0.3727401151182804,0.05765647703991133,-0.7908506784231536,-0.6568005554118151,-1.5494889822462534,-1.216927946443285,-0.22209730181609055,-1.3029125312345728,-0.24586309028188,-0.7133973504032892,-0.09254828885908248
S25G01N42,부산KT,2014-2015,0,-3.026909733164342,-0.0003881243327426312,-0.16644302125799956,0.2730582459991255,-0.8057995940215672,0.2922644287628273,-0.3355631436980521,-1.0388547387070741,-0.7887355920299284,-0.5004799775766428,1.0922749614175946,0.6703224490646807,0.17759943408874773,-0.044715766263946924
S25G01N47,부산KT,2014-2015,0,-3.9180240419782653,-0.9995000218813394,-1.4565400526183692,1.6068357330364138,-0.6534192818129344,-0.32974407146915713,2.3036317185664132,-1.5292404140091458,0.6124681058216473,0.1440604326157096,0.021504662385938508,0.7119410961665709,0.0811750205133948,0.40168722184991273
S25G01N51,부산KT,2014-2015,0,-2.919439215745795,0.35913698634944313,-1.57448755709191,0.5073003935447323,-0.7942352238069249,-0.24382643437389206,-1.211611780385985,-0.15349931897279967,1.3226820346682904,-0.7484117282707433,0.43753929074861364,-0.1020508097173764,0.20478816493673652,-0.19430501003917802
